"variant","af","filter.pvalue","lrt.pvalue","beta","beta.std.err","variant_h2","notes","cluster_variants","p_adj_BH","p_adj_bonferroni","rejected_BH_005","rejected_bonferroni_005","rejected_BH_010","rejected_bonferroni_010"
"K26060",0.0739,0,0.456,0.105,0.141,0.0526,NA,"K26060",0.914008006405124,1,FALSE,FALSE,FALSE,FALSE
"K03709",0.182,0,0.222,-0.298,0.244,0.0861,NA,"K03709",0.794534667619728,1,FALSE,FALSE,FALSE,FALSE
"K11707",0.0837,0,0.335,0.18,0.186,0.068,NA,"K11707",0.855351861295258,1,FALSE,FALSE,FALSE,FALSE
"K11710",0.0887,0,0.336,0.16,0.166,0.0679,NA,"K11710",0.855723296032553,1,FALSE,FALSE,FALSE,FALSE
"K11708",0.0837,0,0.335,0.18,0.186,0.068,NA,"K11708",0.855351861295258,1,FALSE,FALSE,FALSE,FALSE
"K11709",0.0837,0,0.335,0.18,0.186,0.068,NA,"K11709",0.855351861295258,1,FALSE,FALSE,FALSE,FALSE
"K00252",0.586,0,0.739,-0.0502,0.15,0.0235,NA,"K00252",0.975729793356003,1,FALSE,FALSE,FALSE,FALSE
"K07487",0.286,0,0.268,0.0612,0.0551,0.0781,NA,"K07487",0.814882459312839,1,FALSE,FALSE,FALSE,FALSE
"K07481",0.281,0,0.846,0.0104,0.0536,0.0137,NA,"K07481",0.987475550405562,1,FALSE,FALSE,FALSE,FALSE
"K01136",0.0345,0,0.634,-0.0989,0.208,0.0336,NA,"K01136",0.963995748557546,1,FALSE,FALSE,FALSE,FALSE
"K01135",0.143,0,0.91,-0.0108,0.0953,0.00797,NA,"K01135",0.992926448253417,1,FALSE,FALSE,FALSE,FALSE
"K07302",0.453,0,0.777,0.0295,0.104,0.02,NA,"K07302",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K07303",0.468,0,0.584,0.0575,0.105,0.0387,NA,"K07303",0.954648383937316,1,FALSE,FALSE,FALSE,FALSE
"K09955",0.217,0,0.301,-0.108,0.104,0.0729,NA,"K09955",0.839146436525612,1,FALSE,FALSE,FALSE,FALSE
"K07130",0.305,0,0.534,-0.0556,0.0893,0.0439,NA,"K07130",0.945181052631579,1,FALSE,FALSE,FALSE,FALSE
"K07098",0.581,0,0.0455,-0.246,0.122,0.141,NA,"K07098",0.463045731707317,1,FALSE,FALSE,FALSE,FALSE
"K08976",0.158,0,0.622,-0.135,0.274,0.0348,NA,"K08976",0.958754595588235,1,FALSE,FALSE,FALSE,FALSE
"K09165",0.458,0,0.778,-0.0326,0.115,0.0199,NA,"K09165",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K22074",0.3,0,0.214,0.239,0.192,0.0876,NA,"K22074",0.781544857768052,1,FALSE,FALSE,FALSE,FALSE
"K06229",0.0542,0,0.465,-0.132,0.18,0.0515,NA,"K06229",0.920622775800712,1,FALSE,FALSE,FALSE,FALSE
"K15518",0.128,0,0.955,0.0144,0.253,0.00402,NA,"K15518",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K08972",0.384,0,0.244,-0.257,0.219,0.0822,NA,"K08972",0.803876146788991,1,FALSE,FALSE,FALSE,FALSE
"K08999",0.167,0,0.324,-0.199,0.201,0.0696,NA,"K08999",0.851137460650577,1,FALSE,FALSE,FALSE,FALSE
"K00162",0.182,0,0.0069,0.678,0.248,0.189,NA,"K00161,K00162",0.206786271186441,1,FALSE,FALSE,FALSE,FALSE
"K15987",0.241,0,0.411,-0.135,0.164,0.058,NA,"K15987",0.893563612679114,1,FALSE,FALSE,FALSE,FALSE
"K16066",0.355,0,0.0222,0.297,0.129,0.16,NA,"K16066",0.315782386363636,1,FALSE,FALSE,FALSE,FALSE
"K03921",0.064,0,0.424,-0.176,0.219,0.0565,NA,"K03921",0.902105063291139,1,FALSE,FALSE,FALSE,FALSE
"K26061",0.463,0,0.0045,0.354,0.123,0.199,NA,"K26061",0.173319230769231,1,FALSE,FALSE,FALSE,FALSE
"K00452",0.153,0,0.181,0.15,0.112,0.0943,NA,"K00452",0.745898765432099,1,FALSE,FALSE,FALSE,FALSE
"K01880",0.232,0,0.496,-0.144,0.212,0.048,NA,"K01880",0.924598659717051,1,FALSE,FALSE,FALSE,FALSE
"K00453",0.463,0,0.359,0.101,0.11,0.0647,NA,"K00453",0.87300291403594,1,FALSE,FALSE,FALSE,FALSE
"K01758",0.246,0,0.173,0.195,0.143,0.096,NA,"K01758",0.734699745547074,1,FALSE,FALSE,FALSE,FALSE
"K07027",0.547,0,0.756,0.0286,0.0919,0.022,NA,"K07027",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K15519",0.158,0,0.734,-0.0929,0.273,0.024,NA,"K15519",0.974356632247816,1,FALSE,FALSE,FALSE,FALSE
"K10764",0.537,0,0.119,0.229,0.146,0.11,NA,"K10764",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K25152",0.0837,0,0.301,-0.142,0.136,0.073,NA,"K25152",0.839146436525612,1,FALSE,FALSE,FALSE,FALSE
"K10206",0.0542,0,0.2,-0.187,0.145,0.0904,NA,"K10206",0.770013006885998,1,FALSE,FALSE,FALSE,FALSE
"K26960",0.167,0,0.744,-0.0771,0.235,0.0231,NA,"K26960",0.975729793356003,1,FALSE,FALSE,FALSE,FALSE
"K00248",0.429,0,0.165,0.2,0.143,0.0979,NA,"K00248",0.724697368421053,1,FALSE,FALSE,FALSE,FALSE
"K04565",0.483,0,0.782,0.0261,0.0942,0.0196,NA,"K04565",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K13444",0.222,0,0.589,0.0607,0.112,0.0381,NA,"K13444",0.955336248785228,1,FALSE,FALSE,FALSE,FALSE
"K00529",0.414,0,0.435,0.0557,0.0713,0.0551,NA,"K00529",0.906028571428571,1,FALSE,FALSE,FALSE,FALSE
"K06988",0.458,0,0.708,0.0249,0.0664,0.0265,NA,"K06988",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K01958",0.36,0,0.36,0.175,0.19,0.0646,NA,"K01958",0.874585152838428,1,FALSE,FALSE,FALSE,FALSE
"K19033",0.0788,0,0.538,-0.151,0.245,0.0435,NA,"K19033",0.945181052631579,1,FALSE,FALSE,FALSE,FALSE
"K22391",0.0246,0,0.968,-0.00792,0.197,0.00284,NA,"K22391",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K00486",0.0591,0,0.563,-0.15,0.259,0.0409,NA,"K00486",0.949517436067752,1,FALSE,FALSE,FALSE,FALSE
"K05995",0.32,0,0.937,0.00847,0.106,0.00561,NA,"K05995",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K17609",0.0246,0,0.81,-0.0496,0.206,0.017,NA,"K17609",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K06872",0.527,0,0.444,0.0721,0.0939,0.054,NA,"K06872",0.908503473641193,1,FALSE,FALSE,FALSE,FALSE
"K27772",0.0394,0,0.749,-0.0706,0.22,0.0226,NA,"K27772",0.975863387978142,1,FALSE,FALSE,FALSE,FALSE
"K06973",0.207,0,0.552,-0.136,0.228,0.042,NA,"K06973",0.949517436067752,1,FALSE,FALSE,FALSE,FALSE
"K22124",0.069,0,0.221,0.15,0.122,0.0862,NA,"K22124",0.792088045812455,1,FALSE,FALSE,FALSE,FALSE
"K16839",0.118,0,0.502,0.0856,0.127,0.0474,NA,"K16839",0.927153817779417,1,FALSE,FALSE,FALSE,FALSE
"K22934",0.305,0,0.771,-0.0336,0.115,0.0206,NA,"K22934",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K16055",0.0197,0,0.741,-0.084,0.254,0.0233,NA,"K16055",0.975729793356003,1,FALSE,FALSE,FALSE,FALSE
"K00697",0.399,0,0.0094,0.301,0.115,0.182,NA,"K00697",0.220966197183099,1,FALSE,FALSE,FALSE,FALSE
"K24158",0.404,0,0.228,0.169,0.14,0.0849,NA,"K24158",0.798877536738978,1,FALSE,FALSE,FALSE,FALSE
"K06140",0.527,0,0.831,0.0217,0.102,0.015,NA,"K06140",0.98039985862394,1,FALSE,FALSE,FALSE,FALSE
"K03282",0.862,0,0.523,-0.128,0.2,0.045,NA,"K03282",0.93825188104622,1,FALSE,FALSE,FALSE,FALSE
"K13532",0.128,0,0.38,0.174,0.198,0.062,NA,"K13532",0.886194690265487,1,FALSE,FALSE,FALSE,FALSE
"K06211",0.217,0,0.667,0.0371,0.0861,0.0304,NA,"K06211",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K01251",0.695,0,0.791,0.0525,0.198,0.0187,NA,"K01251",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K01372",0.0345,0,0.697,-0.0798,0.205,0.0275,NA,"K01372",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K00045",0.389,0,0.143,0.151,0.102,0.103,NA,"K00045",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K09967",0.202,0,0.922,-0.00984,0.1,0.00694,NA,"K09967",0.994297872340426,1,FALSE,FALSE,FALSE,FALSE
"K09190",0.182,0,0.0256,0.386,0.171,0.157,NA,"K09190",0.351175890410959,1,FALSE,FALSE,FALSE,FALSE
"K20846",0.0443,0,0.413,0.0847,0.103,0.0578,NA,"K20846",0.894416522491349,1,FALSE,FALSE,FALSE,FALSE
"K21162",0.0493,0,0.0023,-0.683,0.221,0.213,NA,"K21162",0.119959375,1,FALSE,FALSE,FALSE,FALSE
"K11381",0.133,0,0.57,0.0649,0.114,0.0401,NA,"K11381",0.949517436067752,1,FALSE,FALSE,FALSE,FALSE
"K12339",0.424,0,0.131,-0.232,0.153,0.106,NA,"K12339",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K06885",0.182,0,0.599,-0.0888,0.169,0.0371,NA,"K06885",0.955838370983137,1,FALSE,FALSE,FALSE,FALSE
"K08138",0.0591,0,0.711,-0.0484,0.131,0.0261,NA,"K08138",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K01805",0.571,0,0.272,-0.0771,0.0701,0.0774,NA,"K01805",0.81697900419916,1,FALSE,FALSE,FALSE,FALSE
"K00936",0.207,0,0.0508,0.279,0.142,0.137,NA,"K00936",0.485411450381679,1,FALSE,FALSE,FALSE,FALSE
"K18911",0.256,0,0.69,-0.0465,0.117,0.0281,NA,"K18911",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K01463",0.172,0,0.759,0.0934,0.305,0.0216,NA,"K01463",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K05770",0.315,0,0.371,-0.0748,0.0835,0.0631,NA,"K05770",0.879989661654135,1,FALSE,FALSE,FALSE,FALSE
"K21552",0.064,0,0.872,0.0326,0.202,0.0114,NA,"K21552",0.990720217835262,1,FALSE,FALSE,FALSE,FALSE
"K25151",0.0837,0,0.169,-0.187,0.135,0.097,NA,"K25151",0.729468103448276,1,FALSE,FALSE,FALSE,FALSE
"K25153",0.103,0,0.13,-0.192,0.126,0.107,NA,"K25153",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K00074",0.571,0,0.278,0.116,0.106,0.0766,NA,"K00074",0.819756183745583,1,FALSE,FALSE,FALSE,FALSE
"K20866",0.148,0,0.579,-0.0734,0.132,0.0392,NA,"K20866",0.951445027896291,1,FALSE,FALSE,FALSE,FALSE
"K18682",0.177,0,0.509,-0.211,0.319,0.0466,NA,"K18682",0.927424672489083,1,FALSE,FALSE,FALSE,FALSE
"K17103",0.611,0,0.437,0.145,0.186,0.0548,NA,"K17103",0.906028571428571,1,FALSE,FALSE,FALSE,FALSE
"K27956",0.064,0,0.379,-0.218,0.247,0.0621,NA,"K27956",0.885099347014925,1,FALSE,FALSE,FALSE,FALSE
"K26996",0.182,0,0.717,-0.0414,0.114,0.0256,NA,"K26996",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K07588",0.197,0,0.0742,0.322,0.179,0.126,NA,"K07588",0.580905443234837,1,FALSE,FALSE,FALSE,FALSE
"K00752",0.0394,0,0.599,-0.134,0.254,0.0371,NA,"K00752",0.955838370983137,1,FALSE,FALSE,FALSE,FALSE
"K18575",0.384,0,0.201,0.102,0.0793,0.09,NA,"K18575",0.770013006885998,1,FALSE,FALSE,FALSE,FALSE
"K00812",0.552,0,0.494,0.0721,0.105,0.0483,NA,"K00812",0.924311659192825,1,FALSE,FALSE,FALSE,FALSE
"K00294",0.187,0,0.914,0.0261,0.242,0.0076,NA,"K00294",0.992926448253417,1,FALSE,FALSE,FALSE,FALSE
"K21571",0.0493,0,0.804,-0.0769,0.31,0.0175,NA,"K21571",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K01838",0.153,0,0.27,0.137,0.124,0.0778,NA,"K01838",0.814882459312839,1,FALSE,FALSE,FALSE,FALSE
"K00691",0.0542,0,0.471,-0.195,0.269,0.0509,NA,"K00691",0.921838808250573,1,FALSE,FALSE,FALSE,FALSE
"K01966",0.207,0,0.592,0.0902,0.168,0.0378,NA,"K01966",0.955838370983137,1,FALSE,FALSE,FALSE,FALSE
"K07037",0.153,0,0.902,-0.0324,0.263,0.0087,NA,"K07037",0.992180622533976,1,FALSE,FALSE,FALSE,FALSE
"K20742",0.148,0,0.798,0.0666,0.26,0.0181,NA,"K20742",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K03696",0.394,0,0.974,-0.00584,0.18,0.00228,NA,"K03696",0.995681215582296,1,FALSE,FALSE,FALSE,FALSE
"K22136",0.177,0,0.509,-0.211,0.319,0.0466,NA,"K22136",0.927424672489083,1,FALSE,FALSE,FALSE,FALSE
"K00819",0.276,0,0.277,0.185,0.17,0.0766,NA,"K00819",0.818253097345133,1,FALSE,FALSE,FALSE,FALSE
"K25137",0.123,0,0.327,-0.216,0.22,0.0692,NA,"K25137",0.852310775637689,1,FALSE,FALSE,FALSE,FALSE
"K13052",0.153,0,0.902,-0.0324,0.263,0.0087,NA,"K13052",0.992180622533976,1,FALSE,FALSE,FALSE,FALSE
"K01847",0.33,0,0.0022,0.437,0.141,0.214,NA,"K01847",0.117185106382979,1,FALSE,FALSE,FALSE,FALSE
"K06013",0.197,0,0.888,0.0289,0.206,0.00992,NA,"K06013",0.991805481283422,1,FALSE,FALSE,FALSE,FALSE
"K06881",0.182,0,0.884,0.0421,0.289,0.0103,NA,"K06881",0.991805481283422,1,FALSE,FALSE,FALSE,FALSE
"K09958",0.399,0,0.497,-0.0516,0.0758,0.048,NA,"K09958",0.925570155902005,1,FALSE,FALSE,FALSE,FALSE
"K00721",0.197,0,0.875,-0.0299,0.19,0.0111,NA,"K00721",0.991440325497288,1,FALSE,FALSE,FALSE,FALSE
"K01465",0.788,0,0.0552,0.238,0.123,0.135,NA,"K01465",0.499794575045208,1,FALSE,FALSE,FALSE,FALSE
"K09952",0.0296,0,0.49,-0.129,0.187,0.0488,NA,"K09952",0.922836711711712,1,FALSE,FALSE,FALSE,FALSE
"K06330",0.217,0,0.606,0.0477,0.0924,0.0364,NA,"K06330",0.957012260295505,1,FALSE,FALSE,FALSE,FALSE
"K13993",0.448,0,0.182,0.107,0.0803,0.094,NA,"K13993",0.746334152334152,1,FALSE,FALSE,FALSE,FALSE
"K01219",0.0197,0,0.901,-0.0207,0.167,0.00878,NA,"K01219",0.992180622533976,1,FALSE,FALSE,FALSE,FALSE
"K08978",0.212,0,0.964,0.00488,0.109,0.00316,NA,"K08978",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K00359",0.133,0,0.111,0.404,0.252,0.112,NA,"K00359",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K07456",0.177,0,0.509,-0.211,0.319,0.0466,NA,"K07456",0.927424672489083,1,FALSE,FALSE,FALSE,FALSE
"K11031",0.0197,0,0.29,-0.251,0.237,0.0746,NA,"K11031",0.831651877133106,1,FALSE,FALSE,FALSE,FALSE
"K07141",0.773,0,0.363,0.0785,0.0862,0.0641,NA,"K07141",0.877615161757605,1,FALSE,FALSE,FALSE,FALSE
"K16870",0.404,0,0.968,0.00236,0.0593,0.0028,NA,"K16870",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K08156",0.0936,0,0.585,-0.139,0.253,0.0386,NA,"K08156",0.954876218323587,1,FALSE,FALSE,FALSE,FALSE
"K00131",0.236,0,0.695,0.0749,0.191,0.0277,NA,"K00131",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K28560",0.128,0,0.295,0.119,0.113,0.0739,NA,"K28560",0.834971735443753,1,FALSE,FALSE,FALSE,FALSE
"K01697",0.384,0,0.373,0.125,0.14,0.0629,NA,"K01697",0.879989661654135,1,FALSE,FALSE,FALSE,FALSE
"K09946",0.325,0,0.485,-0.0583,0.0833,0.0493,NA,"K09946",0.922836711711712,1,FALSE,FALSE,FALSE,FALSE
"K26602",0.202,0,0.298,0.0899,0.0861,0.0735,NA,"K26602",0.837779898933184,1,FALSE,FALSE,FALSE,FALSE
"K01281",0.0394,0,0.391,-0.154,0.18,0.0605,NA,"K01281",0.889784691136974,1,FALSE,FALSE,FALSE,FALSE
"K22757",0.0788,0,0.298,0.252,0.242,0.0733,NA,"K22757",0.837779898933184,1,FALSE,FALSE,FALSE,FALSE
"K26959",0.177,0,0.509,-0.211,0.319,0.0466,NA,"K26959",0.927424672489083,1,FALSE,FALSE,FALSE,FALSE
"K02473",0.0788,0,0.975,-0.00411,0.131,0.00222,NA,"K02473",0.995681215582296,1,FALSE,FALSE,FALSE,FALSE
"K02474",0.266,0,0.587,-0.036,0.0661,0.0383,NA,"K02474",0.954876218323587,1,FALSE,FALSE,FALSE,FALSE
"K00754",0.177,0,0.509,-0.211,0.319,0.0466,NA,"K00754",0.927424672489083,1,FALSE,FALSE,FALSE,FALSE
"K08641",0.291,0,0.943,-0.00679,0.0949,0.00504,NA,"K08641",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K18122",0.0246,0,0.79,-0.0579,0.217,0.0188,NA,"K18122",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K27683",0.0394,0,0.762,-0.075,0.247,0.0214,NA,"K27683",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K00809",0.0542,0,0.0657,-0.479,0.259,0.129,NA,"K00809",0.55010016722408,1,FALSE,FALSE,FALSE,FALSE
"K23499",0.064,0,0.133,0.326,0.216,0.106,NA,"K23499",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K03930",0.148,0,0.233,0.137,0.115,0.0841,NA,"K03930",0.8009859437751,1,FALSE,FALSE,FALSE,FALSE
"K06915",0.65,0,0.522,-0.0762,0.119,0.0451,NA,"K06915",0.937465566714491,1,FALSE,FALSE,FALSE,FALSE
"K00886",0.227,0,0.708,0.063,0.168,0.0265,NA,"K00886",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K20830",0.0148,0,0.849,-0.0396,0.207,0.0135,NA,"K20830",0.987475550405562,1,FALSE,FALSE,FALSE,FALSE
"K00024",0.488,0,0.879,0.027,0.177,0.0108,NA,"K00024",0.991805481283422,1,FALSE,FALSE,FALSE,FALSE
"K12257",0.236,0,0.799,0.0591,0.232,0.018,NA,"K12257",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K09005",0.36,0,0.342,0.101,0.106,0.067,NA,"K09005",0.862667002518892,1,FALSE,FALSE,FALSE,FALSE
"K09164",0.217,0,0.138,-0.331,0.223,0.104,NA,"K09164",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K11942",0.182,0,0.156,0.218,0.153,0.1,NA,"K11942",0.701789757412399,1,FALSE,FALSE,FALSE,FALSE
"K01829",0.0197,0,0.955,0.0128,0.226,0.004,NA,"K01829",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K02825",0.567,0,0.679,-0.0705,0.17,0.0292,NA,"K02825",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K28749",0.0837,0,0.695,0.036,0.0918,0.0276,NA,"K28749",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K18333",0.0739,0,0.28,0.153,0.141,0.0762,NA,"K18333",0.820339379754242,1,FALSE,FALSE,FALSE,FALSE
"K00041",0.345,0,0.998,0.000289,0.0968,0.00021,NA,"K00041",0.998797921247252,1,FALSE,FALSE,FALSE,FALSE
"K01685",0.246,0,0.241,-0.14,0.119,0.0826,NA,"K01685",0.802852295409182,1,FALSE,FALSE,FALSE,FALSE
"K23007",0.246,0,0.483,0.0725,0.103,0.0495,NA,"K23007",0.921990468928708,1,FALSE,FALSE,FALSE,FALSE
"K15921",0.0837,0,0.257,-0.159,0.14,0.0799,NA,"K15921",0.809307547169811,1,FALSE,FALSE,FALSE,FALSE
"K01206",0.153,0,0.674,-0.0586,0.139,0.0297,NA,"K01206",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K02291",0.384,0,0.831,0.0245,0.115,0.015,NA,"K02291",0.98039985862394,1,FALSE,FALSE,FALSE,FALSE
"K15746",0.123,0,0.559,0.105,0.179,0.0412,NA,"K15746",0.949517436067752,1,FALSE,FALSE,FALSE,FALSE
"K14441",0.502,0,0.614,0.0851,0.168,0.0356,NA,"K14441",0.957197699720236,1,FALSE,FALSE,FALSE,FALSE
"K01426",0.901,0,0.623,0.0487,0.0989,0.0347,NA,"K01426",0.958754595588235,1,FALSE,FALSE,FALSE,FALSE
"K06889",0.704,0,0.399,-0.0566,0.0669,0.0595,NA,"K06889",0.891076271186441,1,FALSE,FALSE,FALSE,FALSE
"K01823",0.335,0,0.0379,-0.216,0.103,0.146,NA,"K01823",0.43062460496614,1,FALSE,FALSE,FALSE,FALSE
"K00367",0.0296,0,0.538,-0.192,0.311,0.0435,NA,"K00367",0.945181052631579,1,FALSE,FALSE,FALSE,FALSE
"K03436",0.266,0,0.564,-0.0761,0.132,0.0407,NA,"K03436",0.949517436067752,1,FALSE,FALSE,FALSE,FALSE
"K00054",0.103,0,0.95,-0.00695,0.11,0.00447,NA,"K00054",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K03783",0.429,0,0.081,0.286,0.163,0.123,NA,"K03783",0.601731454005935,1,FALSE,FALSE,FALSE,FALSE
"K01597",0.0493,0,0.837,-0.0503,0.245,0.0145,NA,"K01597",0.983538840647735,1,FALSE,FALSE,FALSE,FALSE
"K09793",0.3,0,0.313,-0.188,0.186,0.0711,NA,"K09793",0.841670784103115,1,FALSE,FALSE,FALSE,FALSE
"K15255",0.0936,0,0.307,-0.182,0.177,0.0721,NA,"K15255",0.841670784103115,1,FALSE,FALSE,FALSE,FALSE
"K18890",0.291,0,0.26,-0.273,0.242,0.0793,NA,"K18890",0.812621722846442,1,FALSE,FALSE,FALSE,FALSE
"K18672",0.158,0,0.622,-0.135,0.274,0.0348,NA,"K18672",0.958754595588235,1,FALSE,FALSE,FALSE,FALSE
"K20853",0.0197,0,0.967,-0.00553,0.133,0.00293,NA,"K20853",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K01565",0.0739,0,0.507,0.0682,0.103,0.0468,NA,"K01565",0.927424672489083,1,FALSE,FALSE,FALSE,FALSE
"K05970",0.0788,0,0.493,-0.161,0.234,0.0484,NA,"K05970",0.923821482035928,1,FALSE,FALSE,FALSE,FALSE
"K20885",0.064,0,0.524,-0.097,0.152,0.045,NA,"K20885",0.939372717508056,1,FALSE,FALSE,FALSE,FALSE
"K16899",0.325,0,0.423,0.15,0.187,0.0565,NA,"K16899",0.902105063291139,1,FALSE,FALSE,FALSE,FALSE
"K07054",0.68,0,0.697,-0.0474,0.121,0.0275,NA,"K07054",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K05606",0.3,0,0.0221,0.49,0.213,0.161,NA,"K05606",0.315782386363636,1,FALSE,FALSE,FALSE,FALSE
"K01808",0.419,0,0.745,0.048,0.147,0.023,NA,"K01808",0.975729793356003,1,FALSE,FALSE,FALSE,FALSE
"K02371",0.123,0,0.133,0.311,0.207,0.106,NA,"K02371",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K06384",0.468,0,0.318,0.107,0.107,0.0704,NA,"K06384",0.848734541577825,1,FALSE,FALSE,FALSE,FALSE
"K06902",0.424,0,0.479,-0.102,0.144,0.05,NA,"K06902",0.921838808250573,1,FALSE,FALSE,FALSE,FALSE
"K15865",0.305,0,0.619,-0.0894,0.18,0.0351,NA,"K15865",0.958062751159196,1,FALSE,FALSE,FALSE,FALSE
"K06878",0.389,0,0.768,-0.032,0.108,0.0208,NA,"K06878",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K18889",0.315,0,0.203,-0.192,0.151,0.0897,NA,"K18889",0.771184370257967,1,FALSE,FALSE,FALSE,FALSE
"K21064",0.143,0,0.899,0.0373,0.295,0.00892,NA,"K21064",0.992180622533976,1,FALSE,FALSE,FALSE,FALSE
"K19776",0.0591,0,0.481,-0.187,0.265,0.0498,NA,"K19776,K21086",0.921838808250573,1,FALSE,FALSE,FALSE,FALSE
"K08194",0.271,0,0.665,0.0445,0.103,0.0305,NA,"K08194",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K04081",0.0443,0,0.557,-0.254,0.433,0.0414,NA,"K01646,K01675,K01910,K02255,K02466,K02467,K02468,K02972,K04081,K04333,K05964,K07309,K07349,K07470,K07592,K08314,K08349,K08350,K11732,K11932,K12943,K13497,K13630,K15827,K15828,K15829,K15830,K15831,K15833,K18325,K19148,K19234,K19688,K20263,K20264,K21085,K21089,K22650,K23676,K24147",0.949517436067752,1,FALSE,FALSE,FALSE,FALSE
"K03482",0.0493,0,0.468,-0.199,0.274,0.0512,NA,"K03482",0.921838808250573,1,FALSE,FALSE,FALSE,FALSE
"K02750",0.103,0,0.684,-0.0766,0.188,0.0287,NA,"K02750",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K01232",0.0788,0,0.698,-0.0808,0.208,0.0274,NA,"K01232",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K00389",0.291,0,0.441,0.063,0.0816,0.0544,NA,"K00389",0.907557336621455,1,FALSE,FALSE,FALSE,FALSE
"K13629",0.0837,0,0.828,0.0354,0.163,0.0153,NA,"K13629",0.98039985862394,1,FALSE,FALSE,FALSE,FALSE
"K07675",0.212,0,0.12,0.141,0.0905,0.109,NA,"K07675",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K18297",0.384,0,0.651,0.0627,0.138,0.0319,NA,"K18297",0.969623665480427,1,FALSE,FALSE,FALSE,FALSE
"K03445",0.0887,0,0.35,-0.162,0.173,0.0659,NA,"K03445",0.867023680315738,1,FALSE,FALSE,FALSE,FALSE
"K28669",0.118,0,0.961,0.00653,0.133,0.00345,NA,"K28669",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K03827",0.433,0,0.381,0.081,0.0923,0.0618,NA,"K03827",0.886874476987448,1,FALSE,FALSE,FALSE,FALSE
"K19048",0.0936,0,0.949,0.00915,0.142,0.00456,NA,"K19048",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K01811",0.167,0,0.577,-0.0714,0.128,0.0394,NA,"K01811",0.95096741277156,1,FALSE,FALSE,FALSE,FALSE
"K16345",0.325,0,0.563,0.0442,0.0762,0.0409,NA,"K16345",0.949517436067752,1,FALSE,FALSE,FALSE,FALSE
"K19354",0.069,0,0.131,-0.744,0.49,0.106,NA,"K00361,K01085,K01557,K02485,K02505,K02507,K02679,K02680,K02682,K02794,K02846,K02852,K02853,K02854,K03425,K03468,K03971,K04753,K05790,K05804,K05839,K07643,K07676,K07757,K07771,K08137,K08278,K08308,K09475,K09996,K09997,K11736,K11929,K11934,K11938,K12147,K12148,K12151,K12288,K12289,K12290,K12974,K12975,K13301,K13631,K13632,K13918,K15548,K16693,K18324,K18697,K19162,K19354,K21090,K25859,K25864,K26149",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
